bench_version;codec;direction;image;alg;mode;threads;batch;note;frames;boundary;total_ms;ms_per_frame;fps;mb_s;out_kb;cr;gpu_mem_mb;gpu_avail_mb;power_w;j_per_frame;j_per_frame_net;energy_j_counter;j_per_frame_counter;j_per_frame_diff;cpu_s;cores;gpu;sdk;pcie_mb_s;wall_s;cmd
2026-08-24.2;fv;D;2k;rev;latency;1;1;;474;no_d2h;4097.4;8.644303797468353;115.7;;;;40.96;23285.76;110.7845238095238;0.999612426843441;0.898644686298651;;;;4.25;0.9937062861826109;NVIDIA GeForce RTX 4090;0.23.1.0;25166;4.2769176959991455;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 474 -discard
2026-08-24.2;fv;D;2k;rev;latency;1;1;;474;no_d2h;4096.5;8.64240506329114;115.7;;;;40.96;23285.76;107.4707142857143;0.9701394045967306;0.8691271427020458;;;;4.25;0.9932683082140948;NVIDIA GeForce RTX 4090;0.23.1.0;25179;4.278803586959839;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 474 -discard
2026-08-24.2;fv;D;2k;rev;latency;1;1;;474;no_d2h;4100.8;8.651476793248946;115.6;;;;40.96;23285.76;107.16238095238094;0.9663592680477343;0.86545109380458;;;;4.203125;0.9833264075242734;NVIDIA GeForce RTX 4090;0.23.1.0;25230;4.274394512176514;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 474 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;1;;5721;all;5123.4;0.8955427372836916;1116.6;;;;1116.16;23285.76;222.5152830188679;0.20806242291032903;0.1975992381763206;;;;38.390625;7.176611358581311;NVIDIA GeForce RTX 4090;0.23.1.0;25226;5.349408388137817;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;1;;5721;all;5144.3;0.8991959447649013;1112.1;;;;1116.16;23285.76;245.93867924528303;0.2311264854285047;0.22061042760514152;;;;38.53125;7.1666842642655295;NVIDIA GeForce RTX 4090;0.23.1.0;25240;5.3764402866363525;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;1;;5721;all;5120.3;0.8950008739730817;1117.3;;;;1116.16;23285.76;245.7722641509434;0.23023481284491312;0.21975223229566002;;;;38.40625;7.166248024735664;NVIDIA GeForce RTX 4090;0.23.1.0;25221;5.35932469367981;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;1;;1898;all;6983.8;3.6795574288724975;271.8;;;;348.16;23285.76;159.9707042253521;0.6103766939728826;0.5676806563538013;;;;55.734375;7.696077658027974;NVIDIA GeForce RTX 4090;0.23.1.0;25216;7.24191951751709;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;1;;1898;all;6885.0;3.6275026343519494;275.7;;;;348.16;23285.76;148.54442857142857;0.5603296794124563;0.518119485648034;;;;54.984375;7.679904604765506;NVIDIA GeForce RTX 4090;0.23.1.0;25243;7.159512758255005;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;1;;1898;all;6856.7;3.6125922023182295;276.8;;;;348.16;23285.76;149.14157142857144;0.5590389230248979;0.5170945778719798;;;;54.59375;7.673674732975418;NVIDIA GeForce RTX 4090;0.23.1.0;25235;7.114420652389526;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;2;;5721;all;4895.1;0.8556371263765077;1168.7;;;;2181.12;23285.76;236.98843137254903;0.21595903133351627;0.20576198691819989;;;;36.5;7.001267839120211;NVIDIA GeForce RTX 4090;0.23.1.0;25216;5.213341474533081;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;2;;5721;all;4791.0;0.8374410068169901;1194.1;;;;2181.12;23285.76;253.89156862745097;0.2276722793349141;0.21763786653605507;;;;35.03125;6.828444907528002;NVIDIA GeForce RTX 4090;0.23.1.0;25216;5.130194425582886;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;2;;5721;all;4879.0;0.852822933053662;1172.6;;;;2181.12;23285.76;253.3178846153846;0.23350073819800127;0.22318613579871632;;;;36.3125;6.885917208944505;NVIDIA GeForce RTX 4090;0.23.1.0;25233;5.273444175720215;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;2;;1898;all;5336.3;2.8115384615384618;355.7;;;;655.36;23285.76;175.71160714285716;0.5225597098726574;0.48928107080858607;;;;42.640625;7.554259209269221;NVIDIA GeForce RTX 4090;0.23.1.0;25231;5.644580602645874;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;2;;1898;all;5210.6;2.745310853530032;364.3;;;;655.36;23285.76;166.9487037037037;0.48584950120435205;0.453284672620085;;;;41.5625;7.524657633347187;NVIDIA GeForce RTX 4090;0.23.1.0;25200;5.523507118225098;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;2;;1898;all;5404.4;2.847418335089568;351.2;;;;655.36;23285.76;163.98607142857142;0.49463108762042196;0.4608786974188956;;;;43.078125;7.5246471126272345;NVIDIA GeForce RTX 4090;0.23.1.0;25239;5.724936246871948;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;2k;rev;throughput;16;2;;5721;all;5715.9;0.9991085474567383;1000.9;;;;4372.48;23285.76;212.135625;0.24080979216947376;0.22810725069688328;;;;74.3125;11.44272311429642;NVIDIA GeForce RTX 4090;0.23.1.0;25231;6.494302034378052;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;2k;rev;throughput;16;2;;5721;all;5673.5;0.9916972557245237;1008.4;;;;4372.48;23285.76;220.02625;0.2509616253427475;0.2381983273835933;;;;71.59375;10.971609495318159;NVIDIA GeForce RTX 4090;0.23.1.0;25194;6.525364398956299;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;2k;rev;throughput;16;2;;5721;all;5633.3;0.9846705121482259;1015.6;;;;4372.48;23285.76;218.05784615384616;0.2509127561235743;0.23803675193227417;;;;74.359375;11.295689873694394;NVIDIA GeForce RTX 4090;0.23.1.0;25216;6.58298659324646;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;16;2;;1898;all;4452.8;2.3460484720758696;426.2;;;;1310.72;23285.76;180.61632653061227;0.4722685813560289;0.4430094023721275;;;;69.875;14.079705266679552;NVIDIA GeForce RTX 4090;0.23.1.0;25234;4.962816953659058;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;16;2;;1898;all;4545.4;2.394836670179136;417.6;;;;1310.72;23285.76;173.60897959183674;0.45895767548974287;0.42937547069362814;;;;70.9375;14.137714851295083;NVIDIA GeForce RTX 4090;0.23.1.0;25197;5.01760721206665;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;2k;rev;throughput;16;2;;1898;all;4463.4;2.3516332982086405;425.2;;;;1310.72;23285.76;173.28693877551018;0.4542708971443433;0.42493636463447826;;;;69.875;14.043537809911088;NVIDIA GeForce RTX 4090;0.23.1.0;25224;4.975598096847534;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;4;;5721;all;4979.6;0.8704072714560392;1148.9;;;;4321.28;23285.76;232.75792452830188;0.22067679050366093;0.2100675994707872;;;;36.671875;6.760969625766665;NVIDIA GeForce RTX 4090;0.23.1.0;25208;5.424055576324463;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;4;;5721;all;5306.9;0.927617549379479;1078.0;;;;4321.28;23285.76;233.62052631578948;0.23737860824019086;0.22600860292388913;;;;38.234375;6.577357781866196;NVIDIA GeForce RTX 4090;0.23.1.0;25246;5.813029527664185;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;2k;rev;throughput;8;4;;5721;all;5108.9;0.8930082153469673;1119.8;;;;4321.28;23285.76;239.57436363636364;0.23509750578996805;0.22411661013043577;;;;37.125;6.612822051899643;NVIDIA GeForce RTX 4090;0.23.1.0;25213;5.61409330368042;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 5721 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;4;;1898;all;4455.7;2.347576396206533;426.0;;;;1269.76;23285.76;188.386875;0.4856122123949363;0.4567673119383661;;;;35.5;7.25593171467616;NVIDIA GeForce RTX 4090;0.23.1.0;25234;4.8925487995147705;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;4;;1898;all;4420.1;2.3288198103266597;429.4;;;;1269.76;23285.76;176.88229166666667;0.4503214780118252;0.42183305618354827;;;;35.703125;7.388762678039245;NVIDIA GeForce RTX 4090;0.23.1.0;25197;4.83208441734314;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;D;2k;rev;throughput;8;4;;1898;all;4441.0;2.3398314014752373;427.4;;;;1269.76;23285.76;175.6158333333333;0.4477709398598975;0.4192395897992125;;;;35.484375;7.332443350553122;NVIDIA GeForce RTX 4090;0.23.1.0;25227;4.839365720748901;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 1898 -async -thread 8 -b 4 -discard
2026-08-24.2;fv;E;4k;irrev;latency;1;1;;656;no_h2d;3367.8;5.133841463414634;194.8;4622;;;552.96;23285.76;137.26485714285712;0.7457036063248479;0.6849129310678106;;;;3.53125;0.9908724300423125;NVIDIA GeForce RTX 4090;0.23.1.0;25228;3.5637786388397217;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 656 -discard
2026-08-24.2;fv;E;4k;irrev;latency;1;1;;656;no_h2d;3362.6;5.1259146341463415;195.1;4629;;;552.96;23285.76;126.1782857142857;0.6826783121836725;0.6221356421823285;;;;3.53125;0.9949314114246446;NVIDIA GeForce RTX 4090;0.23.1.0;25246;3.5492396354675293;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 656 -discard
2026-08-24.2;fv;E;4k;irrev;latency;1;1;;656;no_h2d;3367.8;5.133841463414634;194.8;4622;;;552.96;23285.76;126.17257142857143;0.6848074674170191;0.6240732248345526;;;;3.53125;0.9917931228674484;NVIDIA GeForce RTX 4090;0.23.1.0;25176;3.5604703426361084;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 656 -discard
2026-08-24.2;fv;D;4k;irrev;latency;1;1;;454;no_d2h;4735.4;10.430396475770925;95.9;;;;174.08;23285.76;114.17918367346938;1.2441323070327637;1.122202546565125;;;;4.90625;0.9917773531772626;NVIDIA GeForce RTX 4090;0.23.1.0;25230;4.946926832199097;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 454 -discard
2026-08-24.2;fv;D;4k;irrev;latency;1;1;;454;no_d2h;4741.6;10.444052863436124;95.7;;;;174.08;23285.76;111.25979591836736;1.2164639483461233;1.0941175835192403;;;;4.921875;0.9915480012328644;NVIDIA GeForce RTX 4090;0.23.1.0;25143;4.963829278945923;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 454 -discard
2026-08-24.2;fv;D;4k;irrev;latency;1;1;;454;no_d2h;4729.1;10.416519823788548;96.0;;;;174.08;23285.76;111.09693877551021;1.209453213432437;1.0876336420970267;;;;4.9375;0.9989972100558394;NVIDIA GeForce RTX 4090;0.23.1.0;25240;4.942456245422363;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 454 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;1;;2625;all;4250.0;1.619047619047619;617.7;;;;4464.64;23285.76;197.85847826086956;0.35332663626718225;0.3333440452021842;;;;32.765625;6.989843214881502;NVIDIA GeForce RTX 4090;0.23.1.0;25156;4.687605142593384;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;1;;2625;all;4268.2;1.6259809523809523;615.0;;;;4464.64;23285.76;209.82638297872342;0.3775823212541853;0.35744592984880724;;;;32.84375;6.952994281205748;NVIDIA GeForce RTX 4090;0.23.1.0;25197;4.723684310913086;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;1;;2625;all;4037.7;1.5381714285714285;650.1;;;;4464.64;23285.76;221.10795454545453;0.3779219725379696;0.3587958091152488;;;;31.328125;6.982441720116485;NVIDIA GeForce RTX 4090;0.23.1.0;25214;4.486700534820557;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;1;;1816;all;7447.4;4.1009911894273126;243.8;;;;1402.88;23285.76;160.77064935064936;0.6924232704822284;0.6442290482906089;;;;59.875;7.65534545067687;NVIDIA GeForce RTX 4090;0.23.1.0;25188;7.821332216262817;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;1;;1816;all;7442.5;4.0982929515418505;244.0;;;;1402.88;23285.76;154.02324675324675;0.6632768942318783;0.615088918696307;;;;59.9375;7.664329822757638;NVIDIA GeForce RTX 4090;0.23.1.0;25155;7.8203184604644775;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;1;;1816;all;7227.9;3.980121145374449;251.3;;;;1402.88;23285.76;154.0384;0.6433701483327386;0.5966330233051913;;;;58.171875;7.669469254010172;NVIDIA GeForce RTX 4090;0.23.1.0;25234;7.584863185882568;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 8 -b 1 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;2;;2625;all;4636.3;1.766209523809524;566.2;;;;8734.72;23285.76;190.91094339622643;0.3878461325095863;0.3651130290762498;;;;35.90625;6.733054056370396;NVIDIA GeForce RTX 4090;0.23.1.0;25233;5.33283257484436;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;2;;2625;all;4172.5;1.5895238095238096;629.1;;;;8734.72;23285.76;209.96583333333334;0.3907606170136588;0.3699352701704843;;;;32.15625;6.582243313029235;NVIDIA GeForce RTX 4090;0.23.1.0;25219;4.885302543640137;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;8;2;;2625;all;4285.3;1.6324952380952382;612.6;;;;8734.72;23285.76;205.84775510204082;0.391645783213735;0.37035569767459836;;;;32.921875;6.591859377080329;NVIDIA GeForce RTX 4090;0.23.1.0;20243;4.994323015213013;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;2;;1816;all;5194.2;2.8602422907488987;349.6;;;;2621.44;23285.76;182.22446428571428;0.5756015482815211;0.5402551344478043;;;;41.875;7.300014193832894;NVIDIA GeForce RTX 4090;0.23.1.0;13680;5.736290216445923;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;2;;1816;all;5169.8;2.846806167400881;351.3;;;;2621.44;23285.76;175.80678571428572;0.5523463114322902;0.5171897888907083;;;;41.78125;7.323012246009682;NVIDIA GeForce RTX 4090;0.23.1.0;25168;5.705473184585571;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;8;2;;1816;all;5174.7;2.8495044052863436;350.9;;;;2621.44;23285.76;176.3032142857143;0.5549729862534883;0.5197487406755691;;;;41.8125;7.31439950148034;NVIDIA GeForce RTX 4090;0.23.1.0;25189;5.716463804244995;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 8 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;16;2;;2625;all;4373.7;1.6661714285714284;600.2;;;;17469.44;23285.76;191.6861818181818;0.40779513112703125;0.3839894114135478;;;;65.421875;11.715004230050539;NVIDIA GeForce RTX 4090;0.23.1.0;25244;5.584451675415039;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;16;2;;2625;all;4292.1;1.6350857142857145;611.6;;;;17469.44;23285.76;195.0826785714286;0.4206583832946927;0.3965292943179689;;;;64.671875;11.425502411286912;NVIDIA GeForce RTX 4090;0.23.1.0;25214;5.660309076309204;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;E;4k;irrev;throughput;16;2;;2625;all;4248.0;1.6182857142857143;617.9;;;;17469.44;23285.76;196.63327272727273;0.4157731345923783;0.392112330337029;;;;64.046875;11.539027821072604;NVIDIA GeForce RTX 4090;0.23.1.0;25267;5.550456762313843;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2625 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;16;2;;1816;all;4793.4;2.6395374449339206;378.9;;;;5253.12;23285.76;181.9961403508772;0.5814010617114153;0.5456537218611975;;;;76.0;13.10038639853803;NVIDIA GeForce RTX 4090;0.23.1.0;11125;5.801355600357056;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;16;2;;1816;all;4772.8;2.628193832599119;380.5;;;;5253.12;23285.76;175.22375000000002;0.551577659046138;0.5163532445205598;;;;75.28125;13.169135938712506;NVIDIA GeForce RTX 4090;0.23.1.0;25228;5.716491222381592;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 16 -b 2 -discard
2026-08-24.2;fv;D;4k;irrev;throughput;16;2;;1816;all;4876.6;2.685352422907489;372.4;;;;5253.12;23285.76;174.11189655172413;0.5608601961571559;0.5248142640910829;;;;77.328125;13.218904416614743;NVIDIA GeForce RTX 4090;0.23.1.0;25190;5.849813461303711;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1816 -async -thread 16 -b 2 -discard
