bench_version;nv_harness;codec;direction;image;alg;mode;threads;batch;note;frames;boundary;total_ms;ms_per_frame;fps;mb_s;out_kb;cr;gpu_mem_mb;gpu_avail_mb;power_w;j_per_frame;j_per_frame_net;energy_j_counter;j_per_frame_counter;j_per_frame_diff;cpu_s;cores;gpu;sdk;pcie_mb_s;wall_s;cmd
2026-08-31.3;;fv;E;2k;rev;throughput;8;1;;6181;all;5494.7;0.888966186701181;1124.9;;;;1116.16;23173.12;244.0038596491228;0.2269064737882725;0.21658456237596824;;;;41.640625;7.244498137062044;NVIDIA GeForce RTX 4090;0.23.1.0;25237;5.747896432876587;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;1;;6181;all;5543.1;0.8967966348487301;1115.1;;;;1116.16;23173.12;245.0584210526316;0.22942896390274087;0.2190372172651006;;;;41.953125;7.24981558645485;NVIDIA GeForce RTX 4090;0.23.1.0;25277;5.786785125732422;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;1;;2167;all;7967.4;3.6766958929395477;272.0;;;;348.16;23162.88;155.6823170731707;0.5938925052700951;0.551549810426779;;;;63.5625;7.689064446913055;NVIDIA GeForce RTX 4090;0.23.1.0;25252;8.266610383987427;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;1;;2167;all;7976.6;3.680941393631749;271.7;;;;348.16;23162.88;145.81074074074075;0.5541927314650985;0.5120054786118292;;;;63.609375;7.723086656535841;NVIDIA GeForce RTX 4090;0.23.1.0;25275;8.236263275146484;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;1;;2167;all;7928.6;3.658790955237656;273.3;;;;348.16;23162.88;145.77395061728396;0.5508163832139518;0.5088755685325604;;;;63.46875;7.75129219149283;NVIDIA GeForce RTX 4090;0.23.1.0;25272;8.188150882720947;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;2;;6181;all;5242.4;0.8481475489403009;1179.0;;;;2181.12;23162.88;236.4418181818182;0.21313282548091697;0.2031273901617559;;;;38.265625;6.867900830005384;NVIDIA GeForce RTX 4090;0.23.1.0;25292;5.571662425994873;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;2;;6181;all;5224.6;0.845267756026533;1183.1;;;;2181.12;23162.88;252.5950909090909;0.2284415372361806;0.21840323876008275;;;;38.625;6.909706187446961;NVIDIA GeForce RTX 4090;0.23.1.0;25216;5.589962720870972;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;2;;6181;all;5325.7;0.8616243326322601;1160.6;;;;2181.12;23162.88;251.9932142857143;0.2299706244522002;0.21984099742323418;;;;39.125;6.936047979411069;NVIDIA GeForce RTX 4090;0.23.1.0;25176;5.640820264816284;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;2;;2167;all;6051.4;2.7925242270419934;358.1;;;;655.36;23162.88;177.81539682539682;0.5228735024049513;0.4902344751376648;;;;48.0;7.532776043892511;NVIDIA GeForce RTX 4090;0.23.1.0;25250;6.372152805328369;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;2;;2167;all;5910.1;2.7273188740193817;366.7;;;;655.36;23173.12;165.59080645161288;0.47661588082771084;0.44466798759262843;;;;47.296875;7.583003351769947;NVIDIA GeForce RTX 4090;0.23.1.0;25274;6.237221956253052;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;2;;2167;all;5931.1;2.7370096908167976;365.4;;;;655.36;23173.12;167.9975806451613;0.4837589043321956;0.45179676199360636;;;;47.484375;7.609670817121485;NVIDIA GeForce RTX 4090;0.23.1.0;25192;6.240003824234009;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;16;2;;6181;all;5677.5;0.9185406892088659;1088.7;;;;4372.48;23173.12;221.55625;0.23099213859888754;0.2194197467522656;;;;75.421875;11.703759457024047;NVIDIA GeForce RTX 4090;0.23.1.0;25214;6.444243431091309;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;16;2;;6181;all;6211.0;1.0048535835625303;995.2;;;;4372.48;23173.12;225.61910447761193;0.24732244957283459;0.2351550546361423;;;;76.59375;11.3043845072061;NVIDIA GeForce RTX 4090;0.23.1.0;23449;6.77557897567749;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;16;2;;6181;all;5949.3;0.9625141562853907;1039.0;;;;4372.48;23173.12;223.1331343283582;0.24667697825691576;0.23440613268647206;;;;78.328125;11.462898139503189;NVIDIA GeForce RTX 4090;0.23.1.0;25244;6.833186864852905;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;16;2;;6181;all;6197.3;1.0026371137356416;997.4;;;;4372.48;23173.12;216.7717142857143;0.25036843740147974;0.23754847051526606;;;;81.140625;11.365868794601587;NVIDIA GeForce RTX 4090;0.23.1.0;25211;7.138972520828247;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;16;2;;6181;all;5918.3;0.9574987866041094;1044.4;;;;4372.48;23173.12;222.24701492537315;0.24437233895863572;0.23216766882659665;;;;77.5625;11.412398977053874;NVIDIA GeForce RTX 4090;0.23.1.0;25257;6.7963361740112305;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;16;2;;2167;all;5054.8;2.3326257498846332;428.7;;;;1310.72;23173.12;182.55345454545454;0.47356028630246694;0.4447667401183281;;;;79.40625;14.125718805212063;NVIDIA GeForce RTX 4090;0.23.1.0;25191;5.6213953495025635;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;16;2;;2167;all;5103.4;2.3550530687586524;424.6;;;;1310.72;23173.12;175.49563636363638;0.4524882179065335;0.4238694528282398;;;;79.59375;14.245546095707565;NVIDIA GeForce RTX 4090;0.23.1.0;25244;5.587272644042969;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;16;2;;2167;all;5252.6;2.423904014766959;412.6;;;;1310.72;23173.12;172.79857142857142;0.45621845971949376;0.42691339783036986;;;;82.234375;14.373475019481845;NVIDIA GeForce RTX 4090;0.23.1.0;25189;5.721259117126465;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 16 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;4;;6181;all;6766.4;1.0947095939168419;913.5;;;;4321.28;23173.12;209.00478873239436;0.2445273164856163;0.23154114654976846;;;;45.125;6.240039320549451;NVIDIA GeForce RTX 4090;0.23.1.0;25290;7.23152494430542;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;4;;6181;all;5442.3;0.8804885940786281;1135.7;;;;4321.28;23173.12;237.48275862068965;0.22726883518291416;0.2166465553639354;;;;40.546875;6.854737742252292;NVIDIA GeForce RTX 4090;0.23.1.0;25272;5.915160655975342;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;4;;6181;all;5386.2;0.8714123928166962;1147.6;;;;4321.28;23173.12;244.0005172413793;0.2329252152633628;0.22232936785732108;;;;39.546875;6.702358732912172;NVIDIA GeForce RTX 4090;0.23.1.0;25236;5.900441408157349;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;4;;6181;all;5404.5;0.8743730787898398;1143.7;;;;4321.28;23173.12;243.67949152542374;0.23427827289095907;0.22360683427274153;;;;39.734375;6.686434715624599;NVIDIA GeForce RTX 4090;0.23.1.0;25285;5.942535400390625;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;8;4;;6181;all;5542.4;0.8966833845656043;1115.2;;;;4321.28;23173.12;239.56366666666665;0.23489281591272065;0.22400956305846523;;;;40.125;6.620755029844185;NVIDIA GeForce RTX 4090;0.23.1.0;25294;6.0604870319366455;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;4;;2167;all;5093.6;2.3505306875865255;425.4;;;;1269.76;23173.12;183.91636363636363;0.4707089062211557;0.4423008197802107;;;;40.765625;7.3502675842753336;NVIDIA GeForce RTX 4090;0.23.1.0;25214;5.546141624450684;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;4;;2167;all;5099.5;2.3532533456391325;424.9;;;;1269.76;23173.12;175.82999999999998;0.4454155621596839;0.41729769678905065;;;;40.75;7.423287678015392;NVIDIA GeForce RTX 4090;0.23.1.0;25252;5.489481449127197;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;8;4;;2167;all;5072.1;2.340609137055838;427.2;;;;1269.76;23173.12;176.16277777777776;0.4448003085307608;0.4167743247207761;;;;40.578125;7.416211969019033;NVIDIA GeForce RTX 4090;0.23.1.0;25257;5.471543312072754;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;32;1;;6181;all;7281.3;1.1780132664617375;848.9;;;;4464.64;23173.12;200.83050632911394;0.26112481368217927;0.246692751326484;;;;167.171875;20.801086022679268;NVIDIA GeForce RTX 4090;0.23.1.0;25245;8.036689758300781;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;32;1;;6181;all;7205.9;1.1658145931079114;857.8;;;;4464.64;23173.12;200.05012195121952;0.27089925155157735;0.25586856142680353;;;;173.84375;20.76975402965171;NVIDIA GeForce RTX 4090;0.23.1.0;25295;8.370043754577637;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;32;1;;6181;all;7157.4;1.1579679663484872;863.6;;;;4464.64;23173.12;198.7434939759036;0.2701372509933796;0.255050299565225;;;;178.90625;21.29488081232956;NVIDIA GeForce RTX 4090;0.23.1.0;25224;8.401373624801636;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;32;1;;2167;all;5819.5;2.6855099215505307;372.4;;;;1413.12;23173.12;168.29000000000002;0.4915421724792555;0.45912221724050745;;;;181.265625;28.638750592008087;NVIDIA GeForce RTX 4090;0.23.1.0;25180;6.329383134841919;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;32;1;;2167;all;5445.5;2.512921089063221;397.9;;;;1413.12;23173.12;171.55561403508773;0.464658979778458;0.4345954938457887;;;;170.796875;29.09990753822995;NVIDIA GeForce RTX 4090;0.23.1.0;25249;5.869327068328857;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;32;1;;2167;all;5490.2;2.5335486848177204;394.7;;;;1413.12;23173.12;171.02017857142854;0.46457509749734455;0.4344229320223157;;;;172.203125;29.25321115230488;NVIDIA GeForce RTX 4090;0.23.1.0;25304;5.8866400718688965;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;32;2;;6181;all;6739.4;1.0903413687105645;917.1;;;;8744.96;23173.12;199.04974683544305;0.25982794669330994;0.24533908828062168;;;;155.640625;19.29034481747808;NVIDIA GeForce RTX 4090;0.23.1.0;25261;8.068317413330078;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;32;2;;6181;all;6779.1;1.0967642776249797;911.8;;;;8744.96;23173.12;200.676375;0.26344829465312647;0.24887663291889647;;;;159.78125;19.691006998336036;NVIDIA GeForce RTX 4090;0.23.1.0;25300;8.11442756652832;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;E;2k;rev;throughput;32;2;;6181;all;6801.1;1.100323572237502;908.8;;;;8744.96;23173.12;202.55215189873417;0.26324390258570984;0.24881838528883776;;;;153.6875;19.13191062377792;NVIDIA GeForce RTX 4090;0.23.1.0;25252;8.033045053482056;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 6181 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;32;2;;2167;all;4967.9;2.2925242270419934;436.2;;;;2631.68;23173.12;178.16727272727275;0.46661041005313786;0.43754098593553065;;;;149.75;26.38647816188259;NVIDIA GeForce RTX 4090;0.23.1.0;25252;5.675255298614502;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;32;2;;2167;all;5008.3;2.3111675126903553;432.7;;;;2631.68;23173.12;172.94444444444446;0.45147113556654794;0.42249547733995524;;;;150.625;26.626542417034795;NVIDIA GeForce RTX 4090;0.23.1.0;25259;5.656949281692505;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;D;2k;rev;throughput;32;2;;2167;all;4953.3;2.285786802030457;437.5;;;;2631.68;23173.12;173.5672222222222;0.44853232973594875;0.4198485766312393;;;;151.03125;26.97005713912027;NVIDIA GeForce RTX 4090;0.23.1.0;25286;5.5999603271484375;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_2k_rev.jp2 -o tmp.ppm -repeat 2167 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;E;4k;irrev;latency;1;1;;653;no_h2d;3349.7;5.129709035222052;194.9;4626;;;552.96;23173.12;135.58485714285715;0.7367014964081166;0.6763913613732809;;;;3.53125;0.9952562642074366;NVIDIA GeForce RTX 4090;0.23.1.0;25181;3.548081159591675;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 653 -discard
2026-08-31.3;;fv;E;4k;irrev;latency;1;1;;653;no_h2d;3965.5;6.072741194486984;164.7;3908;;;552.96;23173.12;118.62073170731706;0.7562679603463778;0.6855018965251167;;;;4.125;0.9908220628530893;NVIDIA GeForce RTX 4090;0.23.1.0;25260;4.163209676742554;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 653 -discard
2026-08-31.3;;fv;E;4k;irrev;latency;1;1;;653;no_h2d;3350.9;5.131546707503829;194.9;4624;;;552.96;23173.12;122.74142857142857;0.6661192324103633;0.6058812058038197;;;;3.546875;1.000856704326942;NVIDIA GeForce RTX 4090;0.23.1.0;25192;3.5438389778137207;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 653 -discard
2026-08-31.3;;fv;D;4k;irrev;latency;1;1;;497;no_d2h;5172.4;10.407243460764587;96.1;;;;174.08;23173.12;112.4477358490566;1.2204419749016906;1.099972683055733;;;;5.359375;0.9935536807702239;NVIDIA GeForce RTX 4090;0.23.1.0;25297;5.3941473960876465;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 497 -discard
2026-08-31.3;;fv;D;4k;irrev;latency;1;1;;497;no_d2h;5174.8;10.412072434607646;96.0;;;;174.08;23173.12;109.62490566037735;1.1897878507733106;1.0693202575007834;;;;5.359375;0.9935676897151855;NVIDIA GeForce RTX 4090;0.23.1.0;25241;5.394071340560913;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 497 -discard
2026-08-31.3;;fv;D;4k;irrev;latency;1;1;;497;no_d2h;5164.7;10.391750503018109;96.2;;;;174.08;23173.12;109.42716981132077;1.1857344057406007;1.0654602847740073;;;;5.328125;0.9893632205361775;NVIDIA GeForce RTX 4090;0.23.1.0;25221;5.385408401489258;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 497 -discard
2026-08-31.3;;fv;E;4k;irrev;throughput;8;1;;2614;all;4242.7;1.6230680948737566;616.1;;;;4464.64;23173.12;190.64869565217393;0.34096579862788573;0.3211145916917098;;;;32.875;7.032070212307839;NVIDIA GeForce RTX 4090;0.23.1.0;22905;4.6750102043151855;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2614 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;E;4k;irrev;throughput;8;1;;2614;all;4336.1;1.6587987758224945;602.9;;;;4464.64;23173.12;211.52085106382978;0.3885346549013983;0.3681460968175785;;;;33.609375;6.999681466879036;NVIDIA GeForce RTX 4090;0.23.1.0;25290;4.801557779312134;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2614 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;E;4k;irrev;throughput;8;1;;2614;all;4165.0;1.5933435348125478;627.6;;;;4464.64;23173.12;210.61065217391305;0.37481984368530064;0.3550659742488987;;;;32.078125;6.895426758971676;NVIDIA GeForce RTX 4090;0.23.1.0;25286;4.652086973190308;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 85 -repeat 2614 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;4k;irrev;throughput;8;1;;1990;all;8174.5;4.107788944723618;243.4;;;;1402.88;23173.12;159.90535714285713;0.6858186926590566;0.638213290199126;;;;65.75;7.703647040146859;NVIDIA GeForce RTX 4090;0.23.1.0;25264;8.534918546676636;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1990 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;4k;irrev;throughput;8;1;;1990;all;8118.1;4.079447236180905;245.1;;;;1402.88;23173.12;153.2304761904762;0.6534293225158998;0.6060963907749809;;;;65.265625;7.690914027507314;NVIDIA GeForce RTX 4090;0.23.1.0;25255;8.486068725585938;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1990 -async -thread 8 -b 1 -discard
2026-08-31.3;;fv;D;4k;irrev;throughput;8;1;;1990;all;8141.1;4.091005025125629;244.4;;;;1402.88;23173.12;151.37190476190477;0.6474004072169707;0.5999283962696583;;;;65.671875;7.716114209595813;NVIDIA GeForce RTX 4090;0.23.1.0;25251;8.511003494262695;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1990 -async -thread 8 -b 1 -discard
